Date,long_date,Maximum Temperature degrees (F),Minimum Temperature degrees (F),Precipitation (inches),Snow (inches),Snow Depth (inches)
8/28/13,20130828,92,73,0,0,0
8/29/13,20130829,95,75,0.03,0,0
8/30/13,20130830,85,72,0,0,0
8/31/13,20130831,89,66,0.06,0,0
9/1/13,20130901,75,61,0,0,0
9/2/13,20130902,68,55,0,0,0
9/3/13,20130903,78,53,0,0,0
9/4/13,20130904,88,62,0,0,0
9/5/13,20130905,82,64,0,0,0
9/6/13,20130906,92,70,T,0,0
9/7/13,20130907,94,71,0,0,0
9/8/13,20130908,77,67,T,0,0
9/9/13,20130909,94,70,T,0,0
9/10/13,20130910,81,70,0.02,0,0
9/11/13,20130911,86,66,0,0,0
9/12/13,20130912,76,57,0,0,0
9/13/13,20130913,70,49,0,0,0
9/14/13,20130914,73,51,0.47,0,0
9/15/13,20130915,67,50,0.33,0,0
9/16/13,20130916,67,44,0,0,0
9/17/13,20130917,67,48,0.03,0,0
9/18/13,20130918,75,60,0.14,0,0
9/19/13,20130919,78,64,0.18,0,0
9/20/13,20130920,66,51,0.04,0,0
9/21/13,20130921,64,47,0,0,0
9/22/13,20130922,74,49,0,0,0
9/23/13,20130923,74,53,0,0,0
9/24/13,20130924,76,53,0,0,0
9/25/13,20130925,74,54,0,0,0
9/26/13,20130926,82,56,0,0,0
9/27/13,20130927,86,65,T,0,0
9/28/13,20130928,72,51,0.14,0,0
9/29/13,20130929,77,48,0,0,0
9/30/13,20130930,80,58,0,0,0
10/1/13,20131001,77,53,0,0,0
10/2/13,20131002,77,48,0.9,0,0
10/3/13,20131003,61,55,0.03,0,0
10/4/13,20131004,59,55,0.29,0,0
10/5/13,20131005,61,46,0.01,0,0
10/6/13,20131006,55,42,0.05,0,0
10/7/13,20131007,67,43,0,0,0
10/8/13,20131008,77,50,0,0,0
10/9/13,20131009,76,56,0,0,0
10/10/13,20131010,78,52,0,0,0
10/11/13,20131011,75,57,0.04,0,0
10/12/13,20131012,58,46,T,0,0
10/13/13,20131013,61,39,0,0,0
10/14/13,20131014,55,42,0.56,0,0
10/15/13,20131015,55,46,0.62,0,0
10/16/13,20131016,55,42,0.01,0,0
10/17/13,20131017,59,41,0.17,0,0
10/18/13,20131018,53,38,0.02,0,0
10/19/13,20131019,49,34,0.06,T,0
10/20/13,20131020,47,33,0.08,0,0
10/21/13,20131021,40,29,T,T,0
10/22/13,20131022,40,26,T,T,0
10/23/13,20131023,39,33,0,0,0
10/24/13,20131024,44,33,0,0,0
10/25/13,20131025,58,28,0,0,0
10/26/13,20131026,50,36,0,0,0
10/27/13,20131027,58,31,0,0,0
10/28/13,20131028,44,31,0,0,0
10/29/13,20131029,42,32,0.03,0,0
10/30/13,20131030,50,40,0.13,0,0
10/31/13,20131031,50,40,T,0,0
11/1/13,20131101,52,38,0,0,0
11/2/13,20131102,50,34,0,0,0
11/3/13,20131103,55,35,0,0,0
11/4/13,20131104,49,36,0.17,0,0
11/5/13,20131105,45,30,0.18,0.7,0
11/6/13,20131106,40,30,0.05,0.4,T
11/7/13,20131107,36,28,0,0,0
11/8/13,20131108,47,24,T,0,0
11/9/13,20131109,46,36,T,0,0
11/10/13,20131110,42,33,0,0,0
11/11/13,20131111,39,16,T,T,0
11/12/13,20131112,28,12,0,0,0
11/13/13,20131113,50,23,0,0,0
11/14/13,20131114,52,35,0,0,0
11/15/13,20131115,56,32,0,0,0
11/16/13,20131116,50,41,0.11,0,0
11/17/13,20131117,46,32,0,0,0
11/18/13,20131118,36,25,0,0,0
11/19/13,20131119,47,23,0,0,0
11/20/13,20131120,45,37,0,0,0
11/21/13,20131121,39,25,0.01,T,0
11/22/13,20131122,33,13,0,0,T
11/23/13,20131123,19,7,0,0,T
11/24/13,20131124,31,8,0,0,T
11/25/13,20131125,40,28,T,T,0
11/26/13,20131126,31,15,T,T,0
11/27/13,20131127,25,9,0,0,0
11/28/13,20131128,29,15,0,0,0
11/29/13,20131129,34,14,0,0,0
11/30/13,20131130,42,25,0,0,0
12/1/13,20131201,34,21,0,0,0
12/2/13,20131202,38,28,0.12,0.5,0
12/3/13,20131203,36,32,0.08,T,0
12/4/13,20131204,32,14,0.52,4.1,1
12/5/13,20131205,14,0,T,T,3
12/6/13,20131206,5,-7,0,0,3
12/7/13,20131207,1,-11,0,0,3
12/8/13,20131208,12,-1,0.07,1.6,3
12/9/13,20131209,12,-3,T,0.1,4
12/10/13,20131210,13,2,0.06,1.8,5
12/11/13,20131211,5,-8,0,0,4
12/12/13,20131212,19,1,T,T,4
12/13/13,20131213,17,11,0.02,0.1,4
12/14/13,20131214,16,0,0.06,0.7,5
12/15/13,20131215,4,-1,0,0,5
12/16/13,20131216,22,1,0.1,1.1,5
12/17/13,20131217,33,9,T,T,6
12/18/13,20131218,37,8,0,0,6
12/19/13,20131219,28,16,0.03,0.4,5
12/20/13,20131220,20,15,0.02,0.3,6
12/21/13,20131221,23,16,0,0,6
12/22/13,20131222,19,5,0.03,0.8,6
12/23/13,20131223,5,-6,T,0.3,7
12/24/13,20131224,11,-13,0.23,2.8,6
12/25/13,20131225,28,9,0.02,0.2,9
12/26/13,20131226,26,11,0.01,0.2,9
12/27/13,20131227,40,14,0,0,8
12/28/13,20131228,47,20,T,0,7
12/29/13,20131229,20,-11,T,T,5
12/30/13,20131230,2,-11,0.09,0.9,5
12/31/13,20131231,-1,-9,T,T,6
1/1/14,20140101,1,-8,0,0,6
1/2/14,20140102,4,-10,0,0,6
1/3/14,20140103,29,-10,0.12,0.3,6
1/4/14,20140104,35,-2,0.02,T,6
1/5/14,20140105,-2,-20,T,T,6
1/6/14,20140106,-12,-23,T,T,6
1/7/14,20140107,5,-15,0,0,6
1/8/14,20140108,4,-11,0,0,6
1/9/14,20140109,20,-11,0,0,6
1/10/14,20140110,31,16,T,T,6
1/11/14,20140111,32,23,0,0,6
1/12/14,20140112,40,22,0,0,6
1/13/14,20140113,34,27,0.01,0.3,6
1/14/14,20140114,28,7,0.26,4.1,9
1/15/14,20140115,25,-1,0.03,0.5,10
1/16/14,20140116,35,7,0.05,0.6,11
1/17/14,20140117,13,1,T,T,10
1/18/14,20140118,23,9,0.17,4.5,14
1/19/14,20140119,39,17,0,0,13
1/20/14,20140120,31,-3,0.01,0.2,10
1/21/14,20140121,6,-13,0.02,0.5,10
1/22/14,20140122,8,-8,0.01,0.6,11
1/23/14,20140123,2,-17,0,0,11
1/24/14,20140124,33,2,0.08,1.3,10
1/25/14,20140125,24,2,0.11,2.3,11
1/26/14,20140126,18,-8,0.09,1.1,13
1/27/14,20140127,-6,-16,0,0,12
1/28/14,20140128,0,-16,0,0,12
1/29/14,20140129,34,-6,0,0,12
1/30/14,20140130,28,-4,0.44,6.4,12
1/31/14,20140131,9,-9,0,0,16
2/1/14,20140201,22,-1,T,T,16
2/2/14,20140202,14,-7,0,0,15
2/3/14,20140203,16,-1,0,0,14
2/4/14,20140204,11,-1,0,0,14
2/5/14,20140205,4,-5,T,T,14
2/6/14,20140206,4,-11,0,0,14
2/7/14,20140207,12,-5,0,0,13
2/8/14,20140208,15,-4,T,T,13
2/9/14,20140209,9,-7,0,0,13
2/10/14,20140210,8,-11,0,0,13
2/11/14,20140211,13,-12,T,T,13
2/12/14,20140212,24,12,0.03,0.5,13
2/13/14,20140213,30,5,T,0.2,13
2/14/14,20140214,16,1,0,0,13
2/15/14,20140215,19,0,0.12,1.8,13
2/16/14,20140216,22,4,0,0,14
2/17/14,20140217,29,18,0.32,4.9,15
2/18/14,20140218,44,16,0,0,18
2/19/14,20140219,40,21,0,0,17
2/20/14,20140220,36,15,0.83,8.4,16
2/21/14,20140221,16,6,0.06,1.5,24
2/22/14,20140222,14,4,0,0,23
2/23/14,20140223,17,1,0,0,21
2/24/14,20140224,14,-3,0.01,0.2,20
2/25/14,20140225,6,-7,T,T,20
2/26/14,20140226,20,-11,T,T,20
2/27/14,20140227,1,-14,0,0,20
2/28/14,20140228,14,-9,0.04,0.9,20
3/1/14,20140301,8,-7,T,T,21
3/2/14,20140302,3,-15,0,0,20
3/3/14,20140303,10,-10,0.02,0.3,19
3/4/14,20140304,19,7,T,T,19
3/5/14,20140305,24,12,0,0,19
3/6/14,20140306,26,12,0,0,16
3/7/14,20140307,33,23,T,0,16
3/8/14,20140308,29,15,0,0,16
3/9/14,20140309,44,17,0,0,15
3/10/14,20140310,53,32,0,0,15
3/11/14,20140311,44,29,T,0,13
3/12/14,20140312,30,19,0,0,11
3/13/14,20140313,50,20,0,0,10
3/14/14,20140314,44,26,0,0,6
3/15/14,20140315,31,20,0,0,5
3/16/14,20140316,25,11,0,0,5
3/17/14,20140317,35,23,0.06,0.2,4
3/18/14,20140318,37,28,0.15,2.3,4
3/19/14,20140319,36,26,0.06,0.6,7
3/20/14,20140320,44,22,0,0,6
3/21/14,20140321,45,20,T,T,4
3/22/14,20140322,22,8,0,0,2
3/23/14,20140323,26,8,T,T,2
3/24/14,20140324,31,17,0.08,1.2,2
3/25/14,20140325,24,10,T,T,2
3/26/14,20140326,40,13,0,0,2
3/27/14,20140327,40,31,0.44,0.1,T
3/28/14,20140328,38,27,0,0,T
3/29/14,20140329,43,22,0,0,T
3/30/14,20140330,60,36,0,0,0
3/31/14,20140331,58,29,0.01,0,0
4/1/14,20140401,37,20,0.02,0.2,0
4/2/14,20140402,43,21,0,0,0
4/3/14,20140403,40,27,0.68,5,0
4/4/14,20140404,40,25,0.11,1.5,6
4/5/14,20140405,50,24,0,0,4
4/6/14,20140406,62,40,0,0,T
4/7/14,20140407,60,38,0,0,0
4/8/14,20140408,54,34,0,0,0
4/9/14,20140409,71,35,0,0,0
4/10/14,20140410,62,45,T,0,0
4/11/14,20140411,63,43,T,0,0
4/12/14,20140412,55,44,0.14,0,0
4/13/14,20140413,44,32,0,0,0
4/14/14,20140414,38,24,0,0,0
4/15/14,20140415,36,18,0,0,0
4/16/14,20140416,37,28,0.68,0.3,0
4/17/14,20140417,42,28,T,T,T
4/18/14,20140418,52,26,0,0,0
4/19/14,20140419,67,42,0.11,0,0
4/20/14,20140420,74,45,0.1,0,0
4/21/14,20140421,68,44,0.2,0,0
4/22/14,20140422,59,38,0,0,0
4/23/14,20140423,47,40,0.26,0,0
4/24/14,20140424,45,38,0.84,0,0
4/25/14,20140425,64,36,0,0,0
4/26/14,20140426,55,37,0.04,0,0
4/27/14,20140427,45,38,1.76,0,0
4/28/14,20140428,45,41,0.7,0,0
4/29/14,20140429,42,34,0.6,T,0
4/30/14,20140430,46,35,0.03,0,0
5/1/14,20140501,49,37,0.04,0,0
5/2/14,20140502,59,42,T,0,0
5/3/14,20140503,59,43,0,0,0
5/4/14,20140504,57,36,0,0,0
5/5/14,20140505,64,50,0,0,0
5/6/14,20140506,65,47,0,0,0
5/7/14,20140507,65,51,0.04,0,0
5/8/14,20140508,69,51,0.59,0,0
5/9/14,20140509,60,46,0,0,0
5/10/14,20140510,70,41,0.06,0,0
5/11/14,20140511,68,48,0.63,0,0
5/12/14,20140512,63,49,0.27,0,0
5/13/14,20140513,53,43,0,0,0
5/14/14,20140514,59,38,0,0,0
5/15/14,20140515,49,40,0,0,0
5/16/14,20140516,54,40,0,0,0
5/17/14,20140517,66,41,0,0,0
5/18/14,20140518,72,49,0,0,0
5/19/14,20140519,60,51,2.25,0,0
5/20/14,20140520,78,50,0,0,0
5/21/14,20140521,66,51,0,0,0
5/22/14,20140522,71,47,0,0,0
5/23/14,20140523,75,50,0,0,0
5/24/14,20140524,80,58,0,0,0
5/25/14,20140525,79,56,0,0,0
5/26/14,20140526,82,66,0.01,0,0
5/27/14,20140527,73,61,0.01,0,0
5/28/14,20140528,81,58,0,0,0
5/29/14,20140529,84,57,0,0,0
5/30/14,20140530,87,64,0,0,0
5/31/14,20140531,86,68,0.65,0,0
6/1/14,20140601,72,65,2.37,0,0
6/2/14,20140602,80,60,0.02,0,0
6/3/14,20140603,75,56,0,0,0
6/4/14,20140604,81,61,0,0,0
6/5/14,20140605,78,63,0.03,0,0
6/6/14,20140606,84,59,T,0,0
6/7/14,20140607,67,51,0.89,0,0
6/8/14,20140608,71,49,0,0,0
6/9/14,20140609,70,59,T,0,0
6/10/14,20140610,77,55,0,0,0
6/11/14,20140611,81,61,0.18,0,0
6/12/14,20140612,66,54,0,0,0
6/13/14,20140613,76,51,0,0,0
6/14/14,20140614,66,58,1.6,0,0
6/15/14,20140615,76,57,0.64,0,0
6/16/14,20140616,85,63,0.38,0,0
6/17/14,20140617,82,62,0.01,0,0
6/18/14,20140618,81,69,0.51,0,0
6/19/14,20140619,74,65,4.13,0,0
6/20/14,20140620,85,67,T,0,0
6/21/14,20140621,85,67,0,0,0
6/22/14,20140622,77,66,0.09,0,0
6/23/14,20140623,83,66,0,0,0
6/24/14,20140624,84,64,0,0,0
6/25/14,20140625,72,56,0,0,0
6/26/14,20140626,81,58,0,0,0
6/27/14,20140627,81,70,T,0,0
6/28/14,20140628,83,69,0.5,0,0
6/29/14,20140629,85,64,0.01,0,0
6/30/14,20140630,81,65,T,0,0
7/1/14,20140701,75,55,0.15,0,0
7/2/14,20140702,74,54,0.01,0,0
7/3/14,20140703,78,58,0,0,0
7/4/14,20140704,78,60,0,0,0
7/5/14,20140705,84,65,0,0,0
7/6/14,20140706,90,69,0.13,0,0
7/7/14,20140707,87,65,0.37,0,0
7/8/14,20140708,77,62,0,0,0
7/9/14,20140709,79,58,0,0,0
7/10/14,20140710,85,61,0,0,0
7/11/14,20140711,81,65,1.03,0,0
7/12/14,20140712,80,68,0.06,0,0
7/13/14,20140713,78,63,0,0,0
7/14/14,20140714,65,56,0.07,0,0
7/15/14,20140715,72,54,T,0,0
7/16/14,20140716,77,55,0,0,0
7/17/14,20140717,79,59,0,0,0
7/18/14,20140718,79,60,0,0,0
7/19/14,20140719,79,67,0,0,0
7/20/14,20140720,87,70,0,0,0
7/21/14,20140721,92,74,0,0,0
7/22/14,20140722,86,70,0,0,0
7/23/14,20140723,84,61,0,0,0
7/24/14,20140724,82,63,0,0,0
7/25/14,20140725,81,64,0.42,0,0
7/26/14,20140726,86,71,0,0,0
7/27/14,20140727,78,65,0.03,0,0
7/28/14,20140728,77,63,0,0,0
7/29/14,20140729,81,59,0,0,0
7/30/14,20140730,83,60,0,0,0
7/31/14,20140731,84,63,0,0,0
8/1/14,20140801,87,65,0,0,0
8/2/14,20140802,87,67,T,0,0
8/3/14,20140803,88,68,0.67,0,0
8/4/14,20140804,81,68,0,0,0
8/5/14,20140805,81,62,0,0,0
8/6/14,20140806,82,62,0,0,0
8/7/14,20140807,83,65,0,0,0
8/8/14,20140808,83,67,0,0,0
8/9/14,20140809,79,67,T,0,0
8/10/14,20140810,84,68,0.15,0,0
8/11/14,20140811,78,62,0.04,0,0
8/12/14,20140812,80,57,0,0,0
8/13/14,20140813,83,63,0,0,0
8/14/14,20140814,80,59,0,0,0
8/15/14,20140815,85,64,0,0,0
8/16/14,20140816,86,67,0.08,0,0
8/17/14,20140817,81,68,0.27,0,0
8/18/14,20140818,87,67,0.01,0,0
8/19/14,20140819,81,65,0,0,0
8/20/14,20140820,83,65,0,0,0
8/21/14,20140821,85,70,0.07,0,0
8/22/14,20140822,79,70,0,0,0
8/23/14,20140823,77,69,T,0,0
8/24/14,20140824,89,73,0.14,0,0
8/25/14,20140825,79,64,0,0,0
8/26/14,20140826,76,56,T,0,0
8/27/14,20140827,78,59,T,0,0
8/28/14,20140828,72,61,0.02,0,0
8/29/14,20140829,80,66,0.68,0,0
8/30/14,20140830,77,64,0.3,0,0
8/31/14,20140831,85,62,0.47,0,0
9/1/14,20140901,78,65,0.17,0,0
9/2/14,20140902,78,62,0,0,0
9/3/14,20140903,80,60,0.13,0,0
9/4/14,20140904,86,66,T,0,0
9/5/14,20140905,66,55,0,0,0
9/6/14,20140906,77,52,0,0,0
9/7/14,20140907,76,56,0,0,0
9/8/14,20140908,75,58,T,0,0
9/9/14,20140909,75,61,0.18,0,0
9/10/14,20140910,68,47,0.03,0,0
9/11/14,20140911,57,43,0,0,0
9/12/14,20140912,56,43,0,0,0
9/13/14,20140913,60,39,0,0,0
9/14/14,20140914,65,50,0,0,0
9/15/14,20140915,62,48,0.06,0,0
9/16/14,20140916,68,43,0,0,0
9/17/14,20140917,77,55,0,0,0
9/18/14,20140918,75,48,0,0,0
9/19/14,20140919,81,57,T,0,0
9/20/14,20140920,77,57,0.24,0,0
9/21/14,20140921,67,50,0,0,0
9/22/14,20140922,72,48,0,0,0
9/23/14,20140923,74,51,0,0,0
9/24/14,20140924,65,58,0.04,0,0
9/25/14,20140925,77,59,0,0,0
9/26/14,20140926,82,58,0,0,0
9/27/14,20140927,83,63,0,0,0
9/28/14,20140928,82,59,0,0,0
9/29/14,20140929,67,44,0.07,0,0
9/30/14,20140930,59,42,0,0,0
10/1/14,20141001,59,50,0.69,0,0
10/2/14,20141002,60,47,0.78,0,0
10/3/14,20141003,50,36,0.09,0,0
10/4/14,20141004,51,37,0.03,0,0
10/5/14,20141005,49,35,0,0,0
10/6/14,20141006,63,36,T,0,0
10/7/14,20141007,60,45,0,0,0
10/8/14,20141008,59,39,0,0,0
10/9/14,20141009,54,34,0,0,0
10/10/14,20141010,53,34,0,0,0
10/11/14,20141011,57,31,0,0,0
10/12/14,20141012,61,42,0,0,0
10/13/14,20141013,57,50,0.02,0,0
10/14/14,20141014,65,47,0,0,0
10/15/14,20141015,66,38,0,0,0
10/16/14,20141016,72,41,0,0,0
10/17/14,20141017,58,49,0,0,0
10/18/14,20141018,54,39,0,0,0
10/19/14,20141019,69,40,0,0,0
10/20/14,20141020,64,42,0,0,0
10/21/14,20141021,58,38,0,0,0
10/22/14,20141022,60,39,T,0,0
10/23/14,20141023,68,48,0.14,0,0
10/24/14,20141024,67,46,0,0,0
10/25/14,20141025,63,44,0,0,0
10/26/14,20141026,64,36,0,0,0
10/27/14,20141027,67,43,0,0,0
10/28/14,20141028,49,40,T,0,0
10/29/14,20141029,43,36,0,0,0
10/30/14,20141030,49,31,0,0,0
10/31/14,20141031,40,26,0,0,0
11/1/14,20141101,42,23,0,0,0
11/2/14,20141102,56,33,0,0,0
11/3/14,20141103,55,41,T,0,0
11/4/14,20141104,53,37,0,0,0
11/5/14,20141105,45,34,0.04,0,0
11/6/14,20141106,44,30,T,0,0
11/7/14,20141107,48,29,0.01,0,0
11/8/14,20141108,43,34,T,0,0
11/9/14,20141109,39,31,0,0,0
11/10/14,20141110,31,24,0.28,2.6,1
11/11/14,20141111,26,18,0.04,0.8,3
11/12/14,20141112,23,15,T,T,3
11/13/14,20141113,24,17,T,T,3
11/14/14,20141114,22,8,0,0,3
11/15/14,20141115,22,6,0.16,1.3,3
11/16/14,20141116,22,7,0.01,0.3,4
11/17/14,20141117,15,6,0,0,4
11/18/14,20141118,18,8,T,T,4
11/19/14,20141119,23,16,0.02,0.5,4
11/20/14,20141120,18,7,0,0,4
11/21/14,20141121,34,3,0,0,4
11/22/14,20141122,39,34,0,0,3
11/23/14,20141123,51,32,0.03,T,T
11/24/14,20141124,32,15,0.01,0.5,T
11/25/14,20141125,24,10,0,0,T
11/26/14,20141126,26,10,0.17,2.2,T
11/27/14,20141127,10,-4,0.02,0.3,2
11/28/14,20141128,24,6,0.08,0.9,3
11/29/14,20141129,38,21,0,0,3
11/30/14,20141130,24,4,0,0,2
12/1/14,20141201,6,-3,0,0,2
12/2/14,20141202,22,2,T,T,2
12/3/14,20141203,23,11,0,0,2
12/4/14,20141204,32,14,0,0,2
12/5/14,20141205,32,25,0,0,2
12/6/14,20141206,32,17,0,0,1
12/7/14,20141207,35,22,0.01,0.1,1
12/8/14,20141208,35,21,T,T,1
12/9/14,20141209,23,15,T,T,1
12/10/14,20141210,29,21,0,0,1
12/11/14,20141211,32,27,0,0,1
12/12/14,20141212,37,32,0,0,1
12/13/14,20141213,51,33,0.01,0,T
12/14/14,20141214,50,43,0.01,0,0
12/15/14,20141215,51,30,0.19,T,0
12/16/14,20141216,30,17,0.04,0.8,1
12/17/14,20141217,20,9,T,T,1
12/18/14,20141218,22,11,0.02,0.4,1
12/19/14,20141219,30,20,T,T,1
12/20/14,20141220,32,29,0,0,1
12/21/14,20141221,39,31,0.19,0.1,1
12/22/14,20141222,38,35,0.12,0,0
12/23/14,20141223,36,34,T,T,0
12/24/14,20141224,36,31,0,0,0
12/25/14,20141225,35,30,T,T,0
12/26/14,20141226,32,28,0.05,0.8,0
12/27/14,20141227,28,11,0.22,3.4,4
12/28/14,20141228,24,7,0,0,4
12/29/14,20141229,10,-3,0,0,4
12/30/14,20141230,4,-7,0,0,3
12/31/14,20141231,13,-7,0,0,3
1/1/15,20150101,30,11,T,T,3
1/2/15,20150102,28,6,0,0,3
1/3/15,20150103,33,12,T,0.1,3
1/4/15,20150104,12,-7,0,0,3
1/5/15,20150105,1,-11,0.06,0.5,3
1/6/15,20150106,8,-5,0,0,3
1/7/15,20150107,-1,-9,0,0,3
1/8/15,20150108,16,-6,0.15,3,3
1/9/15,20150109,6,-4,0,0,5
1/10/15,20150110,19,-4,0,0,4
1/11/15,20150111,14,3,T,0.1,4
1/12/15,20150112,5,-5,0,0,4
1/13/15,20150113,15,-10,0.02,0.4,4
1/14/15,20150114,24,15,0.01,0.2,4
1/15/15,20150115,35,19,0,0,4
1/16/15,20150116,30,27,0,0,4
1/17/15,20150117,38,26,0,0,3
1/18/15,20150118,39,25,0,0,3
1/19/15,20150119,37,22,0.01,0.1,2
1/20/15,20150120,32,28,0.05,0.8,2
1/21/15,20150121,30,26,0.01,0.1,2
1/22/15,20150122,30,18,0,0,2
1/23/15,20150123,39,29,0,0,2
1/24/15,20150124,42,29,T,0,2
1/25/15,20150125,35,20,0.03,0.1,1
1/26/15,20150126,45,22,T,T,1
1/27/15,20150127,36,30,0,0,T
1/28/15,20150128,31,28,T,0,T
1/29/15,20150129,34,15,T,0,T
1/30/15,20150130,27,11,0,0,T
1/31/15,20150131,28,19,0,0,T
2/1/15,20150201,21,5,0.02,0.5,T
2/2/15,20150202,16,0,0,0,T
2/3/15,20150203,16,6,0.06,1.5,T
2/4/15,20150204,15,-1,0.01,0.4,2
2/5/15,20150205,19,-7,0,0,2
2/6/15,20150206,30,13,0,0,1
2/7/15,20150207,36,20,0,0,1
2/8/15,20150208,32,23,0,0,T
2/9/15,20150209,33,20,0,0,T
2/10/15,20150210,29,22,0.13,0.8,T
2/11/15,20150211,30,2,0.01,0.1,1
2/12/15,20150212,10,-3,0,0,1
2/13/15,20150213,30,6,T,T,1
2/14/15,20150214,12,-3,0,0,1
2/15/15,20150215,9,0,T,T,1
2/16/15,20150216,20,8,0.01,0.4,1
2/17/15,20150217,10,-2,T,T,1
2/18/15,20150218,2,-9,0,0,1
2/19/15,20150219,9,-11,0,0,1
2/20/15,20150220,25,5,0.07,0.8,1
2/21/15,20150221,24,0,0.01,0.1,1
2/22/15,20150222,0,-9,0,0,1
2/23/15,20150223,23,-11,0,0,1
2/24/15,20150224,32,13,0.01,0.1,1
2/25/15,20150225,16,5,0.02,0.2,1
2/26/15,20150226,11,-3,0,0,1
2/27/15,20150227,15,-6,0,0,T
2/28/15,20150228,20,-3,0,0,T
3/1/15,20150301,28,14,T,T,T
3/2/15,20150302,26,9,0,0,T
3/3/15,20150303,29,6,0.13,1.9,T
3/4/15,20150304,12,-2,0,0,2
3/5/15,20150305,15,-7,0,0,2
3/6/15,20150306,39,7,0,0,2
3/7/15,20150307,44,28,0,0,T
3/8/15,20150308,48,31,0,0,0
3/9/15,20150309,57,32,0,0,0
3/10/15,20150310,66,37,0,0,0
3/11/15,20150311,58,29,0,0,0
3/12/15,20150312,62,37,0,0,0
3/13/15,20150313,62,39,0,0,0
3/14/15,20150314,61,33,0,0,0
3/15/15,20150315,70,38,0,0,0
3/16/15,20150316,62,36,0,0,0
3/17/15,20150317,45,26,0,0,0
3/18/15,20150318,46,30,0,0,0
3/19/15,20150319,50,35,T,0,0
3/20/15,20150320,56,32,T,0,0
3/21/15,20150321,38,26,0,0,0
3/22/15,20150322,35,29,0.2,3.1,0
3/23/15,20150323,32,30,0.03,0.5,4
3/24/15,20150324,38,25,0.12,1.2,2
3/25/15,20150325,38,31,T,0.1,1
3/26/15,20150326,36,25,0,0,0
3/27/15,20150327,36,17,0,0,0
3/28/15,20150328,41,20,0,0,0
3/29/15,20150329,53,34,0.19,0,0
3/30/15,20150330,57,36,0,0,0
3/31/15,20150331,65,32,0,0,0
4/1/15,20150401,84,43,0.26,0,0
4/2/15,20150402,65,34,0,0,0
4/3/15,20150403,43,27,0,0,0
4/4/15,20150404,52,32,0,0,0
4/5/15,20150405,53,36,0,0,0
4/6/15,20150406,43,38,0.18,0,0
4/7/15,20150407,43,37,0.01,0,0
4/8/15,20150408,48,37,T,0,0
4/9/15,20150409,41,33,0.63,0.1,0
4/10/15,20150410,56,32,0.08,0.2,0
4/11/15,20150411,68,38,0,0,0
4/12/15,20150412,75,51,0.65,0,0
4/13/15,20150413,64,46,0.01,0,0
4/14/15,20150414,72,38,0,0,0
4/15/15,20150415,70,45,0,0,0
4/16/15,20150416,73,52,T,0,0
4/17/15,20150417,75,50,0,0,0
4/18/15,20150418,73,47,0.07,0,0
4/19/15,20150419,60,45,0.14,0,0
4/20/15,20150420,45,36,0.02,0,0
4/21/15,20150421,41,34,0.03,T,0
4/22/15,20150422,49,32,0,0,0
4/23/15,20150423,55,29,0,0,0
4/24/15,20150424,52,42,0.34,0,0
4/25/15,20150425,62,43,0,0,0
4/26/15,20150426,64,36,0,0,0
4/27/15,20150427,69,39,0,0,0
4/28/15,20150428,65,44,0,0,0
4/29/15,20150429,68,44,0,0,0
4/30/15,20150430,68,47,0,0,0
5/1/15,20150501,66,49,0.01,0,0
5/2/15,20150502,80,52,0,0,0
5/3/15,20150503,83,56,0.05,0,0
5/4/15,20150504,72,50,0,0,0
5/5/15,20150505,70,51,0.02,0,0
5/6/15,20150506,77,56,T,0,0
5/7/15,20150507,76,62,0.35,0,0
5/8/15,20150508,62,49,0.02,0,0
5/9/15,20150509,69,44,0,0,0
5/10/15,20150510,60,48,0.72,0,0
5/11/15,20150511,55,44,0.07,0,0
5/12/15,20150512,58,39,0.02,0,0
5/13/15,20150513,67,43,0,0,0
5/14/15,20150514,57,51,0.34,0,0
5/15/15,20150515,67,53,0,0,0
5/16/15,20150516,76,58,0.06,0,0
5/17/15,20150517,74,48,0.08,0,0
5/18/15,20150518,48,40,T,0,0
5/19/15,20150519,57,37,T,0,0
5/20/15,20150520,62,41,0,0,0
5/21/15,20150521,74,45,0,0,0
5/22/15,20150522,75,46,0,0,0
5/23/15,20150523,73,51,T,0,0
5/24/15,20150524,64,58,0.52,0,0
5/25/15,20150525,73,57,0.16,0,0
5/26/15,20150526,63,57,0.59,0,0
5/27/15,20150527,84,55,T,0,0
5/28/15,20150528,84,62,0,0,0
5/29/15,20150529,72,54,0.54,0,0
5/30/15,20150530,64,47,0,0,0
5/31/15,20150531,63,44,0,0,0
6/1/15,20150601,69,52,0,0,0
6/2/15,20150602,76,54,0,0,0
6/3/15,20150603,67,62,0.75,0,0
6/4/15,20150604,75,62,0,0,0
6/5/15,20150605,75,61,0,0,0
6/6/15,20150606,79,59,0.69,0,0
6/7/15,20150607,83,66,0.06,0,0
6/8/15,20150608,81,61,0,0,0
6/9/15,20150609,92,63,0,0,0
6/10/15,20150610,79,62,T,0,0
6/11/15,20150611,67,58,0.3,0,0
6/12/15,20150612,79,53,0,0,0
6/13/15,20150613,71,60,0.07,0,0
6/14/15,20150614,85,62,0,0,0
6/15/15,20150615,78,64,0,0,0
6/16/15,20150616,72,55,T,0,0
6/17/15,20150617,79,60,0.87,0,0
6/18/15,20150618,79,61,0,0,0
6/19/15,20150619,79,59,0,0,0
